Trait,Video,Value
agreeableness,fGAcEyZXFTo.000.mp4,0.6483516483516484
agreeableness,r2BoxB3kgYk.003.mp4,0.4945054945054945
agreeableness,r1YAW67aevY.000.mp4,0.3516483516483516
agreeableness,O3_j0d7mq7k.004.mp4,0.24175824175824176
agreeableness,Lz3hYPF6aIM.003.mp4,0.32967032967032966
agreeableness,zxuPCshTSOs.005.mp4,0.6373626373626373
agreeableness,4JYmE9a21aI.002.mp4,0.3736263736263736
agreeableness,c7tczvW3_dQ.005.mp4,0.6593406593406592
agreeableness,8KyS0FKbKfI.002.mp4,0.7142857142857143
agreeableness,Dhbva5oGE7g.003.mp4,0.5164835164835165
agreeableness,bYXRyimxh7A.000.mp4,0.4395604395604395
agreeableness,Zvdh8ym1Yrg.004.mp4,0.5384615384615384
agreeableness,lGIHEaCvWEA.000.mp4,0.6263736263736264
agreeableness,Cdh_OCMZ4U8.000.mp4,0.6923076923076923
agreeableness,A1lbD_OCuj4.000.mp4,0.4945054945054945
agreeableness,uifW-cV-iQo.002.mp4,0.4395604395604395
agreeableness,NF8nb3SQPNg.002.mp4,0.5274725274725275
agreeableness,6-_1-vBNl_0.003.mp4,0.5384615384615384
agreeableness,oCb9DK3M1DU.004.mp4,0.5934065934065933
agreeableness,oCN_9daCssU.002.mp4,0.6043956043956044
agreeableness,EwMMNKLjO9w.001.mp4,0.5714285714285714
agreeableness,Q_YyIgxj6HE.001.mp4,0.4395604395604395
agreeableness,xyOq5SL0Evc.003.mp4,0.4395604395604395
agreeableness,K63T9l1xY7U.001.mp4,0.4285714285714285
agreeableness,3WPXm_5f4Lw.002.mp4,0.4065934065934066
agreeableness,ej0RpdM9kJA.003.mp4,0.6483516483516484
agreeableness,b8GPFr11adA.004.mp4,0.6043956043956044
agreeableness,-zNyDPzId4E.003.mp4,0.5164835164835165
agreeableness,DegRGUG4Wi0.002.mp4,0.5494505494505494
agreeableness,aKLadP_Wev8.001.mp4,0.2637362637362637
agreeableness,fwYZP8qOtC0.005.mp4,0.6153846153846153
agreeableness,8hfhLOXpCNM.002.mp4,0.5714285714285714
agreeableness,N0UweTwwQqQ.000.mp4,0.6813186813186812
agreeableness,xzRYaxrhne8.005.mp4,0.6703296703296703
agreeableness,QDd2AfQEAqs.001.mp4,0.3516483516483516
agreeableness,J8YpOUmN_aI.001.mp4,0.5494505494505494
agreeableness,RQeoo3idUJc.004.mp4,0.5384615384615384
agreeableness,lAy2z5PN80E.001.mp4,0.6593406593406592
agreeableness,u50B6bIkN9g.002.mp4,0.4835164835164835
agreeableness,JxxF9y61ujA.004.mp4,0.6263736263736264
agreeableness,4sCa35TOxgs.001.mp4,0.5384615384615384
agreeableness,7UQt8QB3cQY.004.mp4,0.08791208791208792
agreeableness,i1cAYtXA2Xs.002.mp4,0.5274725274725275
agreeableness,uwUkp63db18.005.mp4,0.4175824175824176
agreeableness,oJPdfhG4hT0.002.mp4,0.5824175824175825
agreeableness,1YsZ4GPpyBA.004.mp4,0.5494505494505494
agreeableness,ZO5JoyVTat8.000.mp4,0.4175824175824176
agreeableness,8xHdW7Zx_OY.000.mp4,0.5604395604395604
agreeableness,q5eIfoGdPWw.004.mp4,0.5824175824175825
agreeableness,78zauTEQ-k8.004.mp4,0.5054945054945055
agreeableness,cnsvc0alWOA.004.mp4,0.6153846153846153
agreeableness,dRP8ZaAryro.001.mp4,0.5824175824175825
agreeableness,kDP6_hiBR0o.002.mp4,0.5164835164835165
agreeableness,ask-ZFRztf8.002.mp4,0.4395604395604395
agreeableness,3Q3SB1dVAng.001.mp4,0.4725274725274725
agreeableness,ixPqs7L8oAE.003.mp4,0.6153846153846153
agreeableness,V2nvyZB-JNM.001.mp4,0.3846153846153846
agreeableness,PxpbeM9VavA.003.mp4,0.3516483516483516
agreeableness,mq9NNKmKYdk.003.mp4,0.5274725274725275
agreeableness,MRquWhqw4Jw.004.mp4,0.5934065934065933
agreeableness,IlbODduDCb4.004.mp4,0.4615384615384615
agreeableness,kcHvO5ins50.003.mp4,0.5274725274725275
agreeableness,_7hGh6VU4IU.000.mp4,0.6813186813186812
agreeableness,184MlJCcboQ.000.mp4,0.4835164835164835
agreeableness,CFK8ib0aWe8.000.mp4,0.4835164835164835
agreeableness,4fN-DKUzgWQ.005.mp4,0.5054945054945055
agreeableness,2-LDYe7OXZU.005.mp4,0.6263736263736264
agreeableness,vo-Y5kgSBa8.000.mp4,0.7692307692307692
agreeableness,VRjJxTqOJyo.002.mp4,0.5274725274725275
agreeableness,8yFYvQ_kxW8.001.mp4,0.5384615384615384
agreeableness,bJktioZ5Yxk.003.mp4,0.6263736263736264
agreeableness,Z5S5uGXkNuc.002.mp4,0.7032967032967032
agreeableness,IQdz0Pd-L2Y.003.mp4,0.5384615384615384
agreeableness,V2nvyZB-JNM.003.mp4,0.5824175824175825
agreeableness,VUgKH9DIs-8.002.mp4,0.1978021978021978
agreeableness,DefePa0_6Sg.005.mp4,0.23076923076923075
agreeableness,yFZ3eUD6Pqs.000.mp4,0.6923076923076923
agreeableness,fTpemcfElxI.003.mp4,0.5054945054945055
agreeableness,kDJigDGDJTo.001.mp4,0.5164835164835165
agreeableness,V7_h3URfSFY.003.mp4,0.3626373626373627
agreeableness,IBqmyEhgnHM.005.mp4,0.24175824175824176
agreeableness,p7-JUvStF4w.003.mp4,0.5494505494505494
agreeableness,Fi1ILrwQpSY.005.mp4,0.6813186813186812
agreeableness,5KHOpRCxnwQ.005.mp4,0.6373626373626373
agreeableness,dVwDf5N2NRA.005.mp4,0.6703296703296703
agreeableness,Zi7QHI_5ipU.000.mp4,0.6923076923076923
agreeableness,xDjhf8wrNWQ.004.mp4,0.5054945054945055
agreeableness,hQImLccateA.002.mp4,0.6373626373626373
agreeableness,f9GeYKAXgAQ.003.mp4,0.5604395604395604
agreeableness,kmV6Qtv0amA.003.mp4,0.6043956043956044
agreeableness,iFSF6v3xw_k.005.mp4,0.6043956043956044
agreeableness,wNH5FmWVr-M.001.mp4,0.7032967032967032
agreeableness,tGHOYmQHZUc.001.mp4,0.4065934065934066
agreeableness,M56UFrEgXnI.004.mp4,0.5274725274725275
agreeableness,rtEASqA8_WE.000.mp4,0.3626373626373627
agreeableness,SoHlnvNirJg.001.mp4,0.7472527472527474
agreeableness,Sb1b8JMVhLs.005.mp4,0.6593406593406592
agreeableness,Sa7iqqSbaTU.000.mp4,0.6483516483516484
agreeableness,XQ3do4LDFv8.003.mp4,0.2747252747252747
agreeableness,NI-tZF3gfes.003.mp4,0.7142857142857143
agreeableness,QXFRE_pjrAE.001.mp4,0.5604395604395604
agreeableness,ff-3k-nzoXA.002.mp4,0.5604395604395604
agreeableness,_g3M_MoFIvA.001.mp4,0.6923076923076923
agreeableness,UrOamWOcOwQ.000.mp4,0.5604395604395604
agreeableness,Rw_ZLT9vZTI.005.mp4,0.7362637362637363
agreeableness,XRoSKIIFp9c.004.mp4,0.6043956043956044
agreeableness,uATtAHyVSMM.003.mp4,0.813186813186813
agreeableness,5xA8-Y5qgT0.003.mp4,0.5384615384615384
agreeableness,IL5VgGakSNw.000.mp4,0.3956043956043956
agreeableness,EYbPGTIcnjs.000.mp4,0.7142857142857143
agreeableness,Gdrgw7Z6tLg.002.mp4,0.6263736263736264
agreeableness,D0dE-lErszk.002.mp4,0.4615384615384615
agreeableness,44rxmXiga90.002.mp4,0.6923076923076923
agreeableness,osqQpQsJNPQ.000.mp4,0.6153846153846153
agreeableness,jTkEWnuDnbA.002.mp4,0.6263736263736264
agreeableness,jZDlFzVUZwY.005.mp4,0.5604395604395604
agreeableness,rGTn2uaCAT0.003.mp4,0.6813186813186812
agreeableness,XhgDsQlEnuU.001.mp4,0.5714285714285714
agreeableness,YryBLVZgJj0.001.mp4,0.4065934065934066
agreeableness,41NNb7cucVo.000.mp4,0.5934065934065933
agreeableness,2AV8m02PjdU.002.mp4,0.4395604395604395
agreeableness,0gv5Z0qt2jc.003.mp4,0.23076923076923075
agreeableness,86HyqfDcAJM.001.mp4,0.5384615384615384
agreeableness,J9WyswA0vow.003.mp4,0.7142857142857143
agreeableness,ksCoS_ghDfM.002.mp4,0.4945054945054945
agreeableness,A4zSLp-1gps.000.mp4,0.5384615384615384
agreeableness,YPnuq0tDDqk.000.mp4,0.23076923076923075
agreeableness,NDBCrVvp0Vg.000.mp4,0.4945054945054945
agreeableness,fhUGU2uiS1U.004.mp4,0.7802197802197802
agreeableness,1Gn4GX8miWQ.004.mp4,0.6263736263736264
agreeableness,oe1PZxExhzc.001.mp4,0.4945054945054945
agreeableness,1mODTfLRGdI.000.mp4,0.5054945054945055
agreeableness,WwGca41TJVU.002.mp4,0.5494505494505494
agreeableness,X4NG3EGtUvo.005.mp4,0.7142857142857143
agreeableness,k2buv6xZ4_o.000.mp4,0.5274725274725275
agreeableness,7BgScfRre5M.003.mp4,0.5274725274725275
agreeableness,Sa7iqqSbaTU.002.mp4,0.4835164835164835
agreeableness,bYXRyimxh7A.003.mp4,0.4945054945054945
agreeableness,SBEad3L1Hdc.000.mp4,0.21978021978021975
agreeableness,3Vr5-zedeWk.000.mp4,0.30769230769230765
agreeableness,3lV-sr3NOUo.003.mp4,0.4615384615384615
agreeableness,V1TjmLtgNm0.002.mp4,0.6043956043956044
agreeableness,m0iznoJi8hw.002.mp4,0.7692307692307692
agreeableness,nGe8dIc-ecc.003.mp4,0.5714285714285714
agreeableness,QXFRE_pjrAE.003.mp4,0.4945054945054945
agreeableness,HJkoeB_F4c4.001.mp4,0.6263736263736264
agreeableness,jgyDXrhO3n4.003.mp4,0.4175824175824176
agreeableness,l8weBJSCHbA.003.mp4,0.3956043956043956
agreeableness,UtVo107m5lg.001.mp4,0.6703296703296703
agreeableness,k2buv6xZ4_o.004.mp4,0.6263736263736264
agreeableness,Lz3hYPF6aIM.000.mp4,0.3956043956043956
agreeableness,KDwpjQiIfjY.005.mp4,0.6153846153846153
agreeableness,UWVOT3YPQH4.002.mp4,0.5604395604395604
agreeableness,-OXMbG7ZwRk.003.mp4,0.5054945054945055
agreeableness,6SiutTvCDUw.001.mp4,0.7032967032967032
agreeableness,shtirfEzWFA.001.mp4,0.5494505494505494
agreeableness,W7BbL3NZvrU.001.mp4,0.5494505494505494
agreeableness,rxYWgXYTATs.000.mp4,0.4945054945054945
agreeableness,Psahy1Vju4A.005.mp4,0.6813186813186812
agreeableness,R42dmIPCXwo.003.mp4,0.3406593406593406
agreeableness,ZCLfVue6xAg.005.mp4,0.6593406593406592
agreeableness,4ZlcaXadwlo.003.mp4,0.4175824175824176
agreeableness,O3_j0d7mq7k.001.mp4,0.4285714285714285
agreeableness,kwcpINU9LLk.001.mp4,0.6153846153846153
agreeableness,htH89DBizno.001.mp4,0.4505494505494505
agreeableness,udn-L92wdn8.000.mp4,0.7912087912087912
agreeableness,kDP6_hiBR0o.003.mp4,0.4395604395604395
agreeableness,UGsr6Vnqf7I.004.mp4,0.6263736263736264
agreeableness,FkzVX7SQ9wE.004.mp4,0.7362637362637363
agreeableness,W2asVll3OSU.001.mp4,0.5824175824175825
agreeableness,oCb9DK3M1DU.001.mp4,0.4945054945054945
agreeableness,V8w2Lo5wxl8.004.mp4,0.6813186813186812
agreeableness,8OGiv7FetSQ.000.mp4,0.5824175824175825
agreeableness,3gmc2kLV4Bo.002.mp4,0.7142857142857143
agreeableness,VhHnmeRABJw.005.mp4,0.6373626373626373
agreeableness,HoJXPFp9hYo.004.mp4,0.6813186813186812
agreeableness,51z2rCqPqPE.005.mp4,0.6263736263736264
agreeableness,IlbODduDCb4.000.mp4,0.5274725274725275
agreeableness,OwI3Q-qUqDw.005.mp4,0.3626373626373627
agreeableness,AS8snUf9eX0.002.mp4,0.4065934065934066
agreeableness,Q2AI4XpApFs.000.mp4,0.6043956043956044
agreeableness,oGa05H9UXxU.004.mp4,0.5164835164835165
agreeableness,e2pnS_nT9rA.001.mp4,0.7692307692307692
agreeableness,8cIuBkFoh0s.000.mp4,0.6263736263736264
agreeableness,KIJ9IYETe38.003.mp4,0.6153846153846153
agreeableness,jub-AHFTH_g.000.mp4,0.5274725274725275
agreeableness,qCFFW1dM8V8.002.mp4,0.4835164835164835
agreeableness,2T3oK1Gse2g.002.mp4,0.6373626373626373
agreeableness,-RhPxhfpg4U.005.mp4,0.7032967032967032
agreeableness,495hLlCEW64.001.mp4,0.4945054945054945
agreeableness,F0kidNe_RSo.001.mp4,0.4615384615384615
agreeableness,kL-CeaXG9jM.000.mp4,0.6593406593406592
agreeableness,5Ku4_r_Yxsk.001.mp4,0.4175824175824176
agreeableness,CQMH9Qguuao.005.mp4,0.5824175824175825
agreeableness,1q-N_zbsAg0.000.mp4,0.5274725274725275
agreeableness,oBE9f5xD9rk.002.mp4,0.7142857142857143
agreeableness,4nJLbAKgwfw.005.mp4,0.4615384615384615
agreeableness,1m67onLoRwY.003.mp4,0.4065934065934066
agreeableness,vJnjjy5DZN4.003.mp4,0.3956043956043956
agreeableness,ZNRfeL8nPfw.001.mp4,0.5384615384615384
agreeableness,Zy9Xg3TdZJk.001.mp4,0.4835164835164835
agreeableness,DXYRJ8PReoE.002.mp4,0.5934065934065933
agreeableness,P6g1mZ3f76U.003.mp4,0.5494505494505494
agreeableness,bkzgccBFztM.000.mp4,0.5934065934065933
agreeableness,VjYqagJ4xt8.004.mp4,0.6373626373626373
agreeableness,8GFElKeREfQ.005.mp4,0.6043956043956044
agreeableness,ySEeioc339E.003.mp4,0.5494505494505494
agreeableness,RrvG7JlKoXM.002.mp4,0.6153846153846153
agreeableness,bAxlTgobVHE.002.mp4,0.6373626373626373
agreeableness,dkhnv1EBvKI.003.mp4,0.6813186813186812
agreeableness,8py6SksNsZQ.001.mp4,0.6483516483516484
agreeableness,ua5c716lu5s.002.mp4,0.4835164835164835
agreeableness,VAZLQqJa9rQ.004.mp4,0.4505494505494505
agreeableness,p7-JUvStF4w.000.mp4,0.5714285714285714
agreeableness,si_gZCrLa4A.002.mp4,0.4725274725274725
agreeableness,9DF_-PXbpkg.001.mp4,0.879120879120879
agreeableness,JEhC58vobs4.001.mp4,0.5274725274725275
agreeableness,qoZwA4ESb7g.001.mp4,0.4835164835164835
agreeableness,_LWrd9t4oZw.003.mp4,0.5824175824175825
agreeableness,xyOq5SL0Evc.000.mp4,0.6813186813186812
agreeableness,KGRUaRe3r7I.002.mp4,0.813186813186813
agreeableness,AWe6ZZUmlZw.000.mp4,0.5494505494505494
agreeableness,U-PRay-woXU.005.mp4,0.5714285714285714
agreeableness,9cHxDnk6SUs.000.mp4,0.7692307692307692
agreeableness,n8IiQJyqjiE.000.mp4,0.6813186813186812
agreeableness,_mtiuHyOFXg.005.mp4,0.4615384615384615
agreeableness,8z-WF2UNRb8.002.mp4,0.5384615384615384
agreeableness,lnawWqnGpMc.002.mp4,0.4065934065934066
agreeableness,_G3kw9HwCqY.004.mp4,0.7582417582417583
agreeableness,8XBprf4NyOg.004.mp4,0.32967032967032966
agreeableness,nEm44UpCKmA.000.mp4,0.4285714285714285
agreeableness,MT3tOBpG5II.000.mp4,0.3626373626373627
agreeableness,nUbhRInpVbA.001.mp4,0.5164835164835165
agreeableness,NkFJuN8fBDU.004.mp4,0.3406593406593406
agreeableness,syAUKJMQWeo.001.mp4,0.4505494505494505
agreeableness,Wby2oMliGz0.002.mp4,0.5824175824175825
agreeableness,in-HuMgiDCE.001.mp4,0.6153846153846153
agreeableness,khCsAN1Bk_I.001.mp4,0.2857142857142857
agreeableness,y6LC5kAJmHw.004.mp4,0.6483516483516484
agreeableness,fkDqn2muw-A.003.mp4,0.7032967032967032
agreeableness,AJIphVRpYrg.003.mp4,0.6703296703296703
agreeableness,t0AupkXkkZw.003.mp4,0.6153846153846153
agreeableness,hrat_RJczFM.004.mp4,0.5494505494505494
agreeableness,XJj34u5IzU0.004.mp4,0.6263736263736264
agreeableness,tEQEKN07KgQ.005.mp4,0.4615384615384615
agreeableness,a5tVPpLsaGc.003.mp4,0.6703296703296703
agreeableness,YP7N98ECZaI.004.mp4,0.4835164835164835
agreeableness,V8JaJ2IVG9E.005.mp4,0.4505494505494505
agreeableness,okSmKH2k5lE.002.mp4,0.3956043956043956
agreeableness,HPEemWelY1E.002.mp4,0.7362637362637363
agreeableness,f8eU5Pc-y0g.004.mp4,0.813186813186813
agreeableness,khCsAN1Bk_I.000.mp4,0.4615384615384615
agreeableness,XQ3do4LDFv8.000.mp4,0.2637362637362637
agreeableness,CdUYBux3Vn8.000.mp4,0.6813186813186812
agreeableness,2HE6cw3HFPk.003.mp4,0.6813186813186812
agreeableness,oxw3nT9LSsg.000.mp4,0.021978021978022
agreeableness,b8GPFr11adA.001.mp4,0.6263736263736264
agreeableness,GQczMGrVgbc.000.mp4,0.5824175824175825
agreeableness,nBjBfN9SbpM.002.mp4,0.5164835164835165
agreeableness,vAEqpUwBMJQ.004.mp4,0.5714285714285714
agreeableness,outvbZgNX58.004.mp4,0.6153846153846153
agreeableness,WATt9OOVZh8.002.mp4,0.6923076923076923
agreeableness,Vd9biSOZ5CI.003.mp4,0.5604395604395604
agreeableness,VxtZDXM0cuQ.002.mp4,0.7472527472527474
agreeableness,LCafv-LfC3Y.001.mp4,0.6263736263736264
agreeableness,2WuhWF4fAOQ.004.mp4,0.5494505494505494
agreeableness,GwKmjEb3qN0.002.mp4,0.3956043956043956
agreeableness,FM5UaJS-bhg.000.mp4,0.5604395604395604
agreeableness,LKvxVEI8uVA.004.mp4,0.3736263736263736
agreeableness,aJjAtOC8AQU.005.mp4,0.6263736263736264
agreeableness,0kg6pmbSN6A.002.mp4,0.4285714285714285
agreeableness,JVzG-zy9CO0.004.mp4,0.31868131868131866
agreeableness,8XBprf4NyOg.001.mp4,0.2747252747252747
agreeableness,aptKaxP81xA.000.mp4,0.6703296703296703
agreeableness,0G9vplL8ae8.003.mp4,0.5164835164835165
agreeableness,shAhNNV-zHA.000.mp4,0.5384615384615384
agreeableness,nQtiqrceBhg.003.mp4,0.4835164835164835
agreeableness,Z3FdUfZLHyw.002.mp4,0.6593406593406592
agreeableness,LeQKH1vAVpg.005.mp4,0.5604395604395604
agreeableness,vqF65-bFHKM.004.mp4,0.6373626373626373
agreeableness,5IqtX-uq28E.001.mp4,0.6373626373626373
agreeableness,-OXMbG7ZwRk.000.mp4,0.6153846153846153
agreeableness,bzaOB8BoWPU.002.mp4,0.6373626373626373
agreeableness,Pc-oQQwkIv8.001.mp4,0.2637362637362637
agreeableness,c5ZnKbaNCE8.003.mp4,0.5054945054945055
agreeableness,jOTlJwOBSd4.004.mp4,0.5934065934065933
agreeableness,mhF4kYTlVUE.003.mp4,0.2857142857142857
agreeableness,Q5h34e5xM0Q.000.mp4,0.5054945054945055
agreeableness,w7wPDiQkiA4.001.mp4,0.5054945054945055
agreeableness,EX3i4IMY1Pw.002.mp4,0.4395604395604395
agreeableness,VtYPH6UsVnU.001.mp4,0.5714285714285714
agreeableness,9Lbj3wpwk-c.004.mp4,0.5934065934065933
agreeableness,FaBTYkzhuK4.001.mp4,0.6703296703296703
agreeableness,S0QIXcQGG-g.002.mp4,0.7692307692307692
agreeableness,SfldZBPyPFo.001.mp4,0.31868131868131866
agreeableness,zFVjcb45pjI.003.mp4,0.3406593406593406
agreeableness,4QUgf0dHnKk.004.mp4,0.6153846153846153
agreeableness,6wHQsN5g2RM.003.mp4,0.3406593406593406
agreeableness,OWZ-qVZG14A.002.mp4,0.4175824175824176
agreeableness,PReOtefm17s.005.mp4,0.6483516483516484
agreeableness,93XyRBd_HqU.002.mp4,0.5714285714285714
agreeableness,zRiS2gIUc9s.000.mp4,0.6263736263736264
agreeableness,wVpjBxCirAQ.001.mp4,0.4395604395604395
agreeableness,b2Y41GrCrPs.001.mp4,0.5384615384615384
agreeableness,2-LDYe7OXZU.000.mp4,0.4615384615384615
agreeableness,4ZlcaXadwlo.001.mp4,0.5054945054945055
agreeableness,Rp_gyvKE4hI.005.mp4,0.4175824175824176
agreeableness,xmaC2XOhPaE.001.mp4,0.4505494505494505
agreeableness,onbyz01BC_Y.003.mp4,0.5824175824175825
agreeableness,2P1FbMJLUAs.005.mp4,0.6153846153846153
agreeableness,2q7ZwMoPvok.000.mp4,0.2747252747252747
agreeableness,vCY4uvfrWXA.005.mp4,0.5824175824175825
agreeableness,EqTB9rAC-tA.000.mp4,0.4285714285714285
agreeableness,XB4JOAiEanw.000.mp4,0.4615384615384615
agreeableness,1izSTcQI7H4.004.mp4,0.6483516483516484
agreeableness,US4PxgfKDeA.003.mp4,0.3846153846153846
agreeableness,k4eeYoHtnnI.000.mp4,0.7472527472527474
agreeableness,jxt1W2WRNHQ.004.mp4,0.5054945054945055
agreeableness,cLaZxEf1nE4.003.mp4,0.5054945054945055
agreeableness,myhEW1aZRg4.000.mp4,0.6813186813186812
agreeableness,Ft0ahViXZPc.001.mp4,0.7032967032967032
agreeableness,SyaRn3MHEIE.004.mp4,0.4725274725274725
agreeableness,VNK6LQHh25w.004.mp4,0.32967032967032966
agreeableness,yuE25dFTn2o.001.mp4,0.4285714285714285
agreeableness,wdeOWVDSeLE.002.mp4,0.5494505494505494
agreeableness,f0LnGz5Z6kA.000.mp4,0.5714285714285714
agreeableness,iL6lNdRS0ZU.000.mp4,0.6813186813186812
agreeableness,ncmnmmmWEpU.004.mp4,0.7472527472527474
agreeableness,h-jMFLm6U_Y.004.mp4,0.4945054945054945
agreeableness,sntohi33U5s.001.mp4,0.6373626373626373
agreeableness,DzqJmiQjsZ4.002.mp4,0.5934065934065933
agreeableness,FlAGm93fJa0.000.mp4,0.7252747252747254
agreeableness,4RoZPrjRQZE.000.mp4,0.3626373626373627
agreeableness,nkmYbzMmrYw.004.mp4,0.5714285714285714
agreeableness,VmXZ2jMWuvk.001.mp4,0.3956043956043956
agreeableness,3gKpBq-1yG4.005.mp4,0.5934065934065933
agreeableness,F0_EI_X5JVk.001.mp4,0.6923076923076923
agreeableness,x57nEfACdXA.005.mp4,0.5824175824175825
agreeableness,TUaOp5eIU2c.002.mp4,0.5714285714285714
agreeableness,3JAFkk42zPs.004.mp4,0.24175824175824176
agreeableness,QlBgvZjbX30.000.mp4,0.7252747252747254
agreeableness,kKRc2aXzQyM.004.mp4,0.5274725274725275
agreeableness,IPjl2LdPMn0.000.mp4,0.5714285714285714
agreeableness,NDC375coN1o.002.mp4,0.2747252747252747
agreeableness,oq_v2yocx34.004.mp4,0.6043956043956044
agreeableness,s1DOqsQoN5s.001.mp4,0.2747252747252747
agreeableness,8qG1sMihtPA.003.mp4,0.4835164835164835
agreeableness,6oL9yyc9iJc.001.mp4,0.6813186813186812
agreeableness,xun35caJTQI.005.mp4,0.6263736263736264
agreeableness,4yogPbHFQ9o.004.mp4,0.4945054945054945
agreeableness,DyZlhseSuec.003.mp4,0.6483516483516484
agreeableness,bcx6xr9Ja-8.005.mp4,0.6593406593406592
agreeableness,Gomd4Y8-D2Q.005.mp4,0.5604395604395604
agreeableness,dLaqub4BEsA.002.mp4,0.6813186813186812
agreeableness,YygvfVxOWP8.000.mp4,0.6373626373626373
agreeableness,8Bt-vEroq6M.003.mp4,0.5164835164835165
agreeableness,outvbZgNX58.002.mp4,0.5934065934065933
agreeableness,GaUs3UUUtmw.001.mp4,0.5054945054945055
agreeableness,RuRn2t7iPSc.004.mp4,0.5494505494505494
agreeableness,V9aMA9YLa2k.005.mp4,0.5604395604395604
agreeableness,lyznxF-Pj6g.001.mp4,0.4945054945054945
agreeableness,9cHxDnk6SUs.002.mp4,0.7912087912087912
agreeableness,u2XbiBuuxyI.001.mp4,0.3956043956043956
agreeableness,siEnTktB4lQ.002.mp4,0.4615384615384615
agreeableness,oVSMxtPpQ0M.005.mp4,0.7362637362637363
agreeableness,kQ8HhrysfaA.005.mp4,0.5714285714285714
agreeableness,X5aKCrWf6a4.005.mp4,0.5604395604395604
agreeableness,Y1LrgyCJtpU.002.mp4,0.3736263736263736
agreeableness,VZ6jhnbk-5g.003.mp4,0.7362637362637363
agreeableness,ff-3k-nzoXA.004.mp4,0.6153846153846153
agreeableness,Zi7QHI_5ipU.004.mp4,0.6263736263736264
agreeableness,ipP--IqIuWU.001.mp4,0.6153846153846153
agreeableness,x0CZuHnJ0Hs.004.mp4,0.7032967032967032
agreeableness,IQNNEfYYYiw.005.mp4,0.5274725274725275
agreeableness,p7_MVQ3uGJc.003.mp4,0.5384615384615384
agreeableness,4XdZDodpzac.003.mp4,0.5494505494505494
agreeableness,yIM5bal1VVs.005.mp4,0.6263736263736264
agreeableness,3P_D_bd-_NM.001.mp4,0.6373626373626373
agreeableness,5U0xeSXEZOU.004.mp4,0.4835164835164835
agreeableness,SCnQFpdklMg.001.mp4,0.5054945054945055
agreeableness,OuE91U_n04E.000.mp4,0.4835164835164835
agreeableness,MOXPVzRBDPo.002.mp4,0.6153846153846153
agreeableness,l-WgXcGLdZk.004.mp4,0.6703296703296703
agreeableness,dVwDf5N2NRA.003.mp4,0.6153846153846153
agreeableness,1AMp8Y_0UGc.000.mp4,0.6263736263736264
agreeableness,8BE-2l-RBjA.000.mp4,0.4175824175824176
agreeableness,bGLwxQ1lonQ.005.mp4,0.5824175824175825
agreeableness,cP_dSXql7z8.002.mp4,0.7252747252747254
agreeableness,_0bg1TLPP-I.005.mp4,0.5494505494505494
agreeableness,3ccY8jYkI5o.005.mp4,0.6153846153846153
agreeableness,BpcQ9THDtp4.000.mp4,0.6153846153846153
agreeableness,I01_ubtktEQ.004.mp4,0.6593406593406592
agreeableness,mfGhtr0zy3k.001.mp4,0.6153846153846153
agreeableness,8bn3HZY76xU.004.mp4,0.5934065934065933
agreeableness,vOEQlAMABWM.001.mp4,0.5824175824175825
agreeableness,eFzN_frNW8g.005.mp4,0.7252747252747254
agreeableness,zvX4fNj0uxk.004.mp4,0.5494505494505494
agreeableness,mQTBqDY71dU.002.mp4,0.7472527472527474
agreeableness,ODDGS0hTcUc.000.mp4,0.6813186813186812
agreeableness,CdY1ZLrWTtg.002.mp4,0.5054945054945055
agreeableness,phjVMKGYBKs.005.mp4,0.4285714285714285
agreeableness,HoJXPFp9hYo.000.mp4,0.5494505494505494
agreeableness,QKcx5msA7iA.003.mp4,0.6593406593406592
agreeableness,vHn6-GQAI_Y.004.mp4,0.4835164835164835
agreeableness,t3A2UMN3JeE.000.mp4,0.6043956043956044
agreeableness,OhHg1lyxe4I.000.mp4,0.3516483516483516
agreeableness,H8h4fAGgV18.001.mp4,0.5274725274725275
agreeableness,kyq-X4IFMtw.001.mp4,0.32967032967032966
agreeableness,Qqc1539E6rs.003.mp4,0.4175824175824176
agreeableness,bnM9Ow52x3o.001.mp4,0.5384615384615384
agreeableness,wxpXOLNwW1E.000.mp4,0.3516483516483516
agreeableness,twO6ceVTuII.003.mp4,0.3846153846153846
agreeableness,JTmq4k4uQCY.003.mp4,0.5494505494505494
agreeableness,nClvfVFYzbM.005.mp4,0.5824175824175825
agreeableness,ZhPQrqxo2mw.004.mp4,0.6373626373626373
agreeableness,5Wfa94_5Psg.003.mp4,0.4945054945054945
agreeableness,e2EmGXRJ1K0.000.mp4,0.6263736263736264
agreeableness,IXVf5VWxOAg.004.mp4,0.29670329670329665
agreeableness,l3RE0rN7oEg.001.mp4,0.7582417582417583
agreeableness,YPMffqhP0C8.001.mp4,0.3956043956043956
agreeableness,isqmQc9AfBc.005.mp4,0.5274725274725275
agreeableness,WUNXs4r_xCU.002.mp4,0.5604395604395604
agreeableness,5IqtX-uq28E.002.mp4,0.6043956043956044
agreeableness,QlBgvZjbX30.002.mp4,0.5934065934065933
agreeableness,SM0i7RkOjPk.000.mp4,0.3846153846153846
agreeableness,Pn_LNsSsm58.004.mp4,0.4395604395604395
agreeableness,cFGjJg-2zOk.003.mp4,0.5384615384615384
agreeableness,9KAqOrdiZ4I.001.mp4,0.24175824175824176
